file,class,method,ATFD,ATLD,LAA,FDP
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,"applyCookiesToRequest/2[org.jsoup.helper.HttpConnection$Request, java.util.function.BiConsumer]",4.0,5.0,0.5555556,3.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,"asUri/1[java.net.URL]",1.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,"parseCookie/2[java.lang.String, org.jsoup.helper.HttpConnection$Response]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,"requestCookieSet/1[org.jsoup.Connection$Request]",2.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,"storeCookies/4[org.jsoup.helper.HttpConnection$Request, org.jsoup.helper.HttpConnection$Response, java.net.URL, java.util.Map]",2.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator$Or,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.Element]",1.0,1.0,0.5,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator$Or,"matches/2[org.jsoup.nodes.Element, org.jsoup.nodes.LeafNode]",1.0,1.0,0.5,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator$Or,"toString/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"absUrl/1[java.lang.String]",1.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"addChildren/2[int, org.jsoup.nodes.Node[]]",5.0,1.0,0.16666667,2.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"addChildren/1[org.jsoup.nodes.Node[]]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"addSiblingHtml/2[int, java.lang.String]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"after/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"after/1[org.jsoup.nodes.Node]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"attr/1[java.lang.String]",1.0,1.0,0.5,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"attr/2[java.lang.String, java.lang.String]",2.0,0.0,0.0,2.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"attributes/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"attributesSize/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"baseUri/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"before/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"before/1[org.jsoup.nodes.Node]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"childNode/1[int]",1.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"childNodeSize/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"childNodes/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"childNodesAsArray/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"childNodesCopy/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"clearAttributes/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"clone/0[]",2.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"doClone/1[org.jsoup.nodes.Node]",0.0,3.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"doSetBaseUri/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"empty/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"ensureChildNodes/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"equals/1[java.lang.Object]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"filter/1[org.jsoup.select.NodeFilter]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"firstChild/0[]",1.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"firstSibling/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"forEachNode/1[java.util.function.Consumer]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"getDeepChild/1[org.jsoup.nodes.Element]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"hasAttr/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"hasAttributes/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"hasParent/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"hasSameValue/1[java.lang.Object]",2.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"hashCode/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"html/1[T]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"indent/3[java.lang.Appendable, int, org.jsoup.nodes.Document$OutputSettings]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"lastChild/0[]",1.0,0.0,0.0,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"lastSibling/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nameIs/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nextElementSibling/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nextSibling/0[]",1.0,2.0,0.6666667,1.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nodeName/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nodeStream/0[]",0.0,1.0,1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nodeStream/1[java.lang.Class]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"nodeValue/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"normalName/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"outerHtml/0[]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"outerHtml/1[java.lang.Appendable]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"outerHtml/1[org.jsoup.internal.QuietAppendable]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"outerHtmlHead/2[org.jsoup.internal.QuietAppendable, org.jsoup.nodes.Document$OutputSettings]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"outerHtmlTail/2[org.jsoup.internal.QuietAppendable, org.jsoup.nodes.Document$OutputSettings]",0.0,0.0,-1.0,0.0
C:\Users\sugii syuji\jsoup\src\main\java\org\jsoup\nodes\Node.java,org.jsoup.nodes.Node,"ownerDocument/0[]",0.0,1.0,1.0,0.0
